record_id,domain,item,item_type,pos,source_id,source_section,source_level,record_type,a1_core_status,evidence_gate,baseline_action,false_intuitive_a1,context_restriction,notes,source_url,curriculum_version
7BVII-0074,Geografía y naturaleza,río,ATOMIC,NOUN,PCIC-09,20.2.2 Paisaje y accidentes geográficos,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0075,Geografía y naturaleza,sol,ATOMIC,NOUN,PCIC-09,20.1 Universo y espacio,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0076,Geografía y naturaleza,sur,ATOMIC,NOUN,PCIC-09,"20.2.1 Geografía física, humana y política",A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0077,Geografía y naturaleza,taxi,ATOMIC,NOUN,PCIC-09,20.3.1 Ciudad,A1,A1_COMPONENT_IN_PATTERN,A1_FORM_IN_MWU,PCIC_A1_PATTERN_COMPONENT,KEEP,NO,Forma preservada por aparecer dentro de una serie/MWU A1 del dominio; no implica autonomía semántica o productiva ilimitada.,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0078,Geografía y naturaleza,tiempo,ATOMIC,NOUN,PCIC-09,20.4 Clima y tiempo atmosférico,A1,A1_COMPONENT_IN_PATTERN,A1_FORM_IN_MWU,PCIC_A1_PATTERN_COMPONENT,KEEP,NO,Forma preservada por aparecer dentro de una serie/MWU A1 del dominio; no implica autonomía semántica o productiva ilimitada.,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0079,Geografía y naturaleza,tienda,ATOMIC,NOUN,PCIC-09,20.3.1 Ciudad,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0080,Geografía y naturaleza,tren,ATOMIC,NOUN,PCIC-09,20.3.1 Ciudad,A1,A1_COMPONENT_IN_PATTERN,A1_FORM_IN_MWU,PCIC_A1_PATTERN_COMPONENT,KEEP,NO,Forma preservada por aparecer dentro de una serie/MWU A1 del dominio; no implica autonomía semántica o productiva ilimitada.,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0081,Geografía y naturaleza,turismo,ATOMIC,NOUN,PCIC-09,20.3.1 Ciudad,A1,A1_COMPONENT_IN_PATTERN,A1_FORM_IN_MWU,PCIC_A1_PATTERN_COMPONENT,KEEP,NO,Forma preservada por aparecer dentro de una serie/MWU A1 del dominio; no implica autonomía semántica o productiva ilimitada.,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0082,Geografía y naturaleza,verano,ATOMIC,NOUN,PCIC-09,20.4 Clima y tiempo atmosférico,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0083,Geografía y naturaleza,viento,ATOMIC,NOUN,PCIC-09,20.4 Clima y tiempo atmosférico,A1,A1_COMPONENT_IN_PATTERN,A1_FORM_IN_MWU,PCIC_A1_PATTERN_COMPONENT,KEEP,NO,Forma preservada por aparecer dentro de una serie/MWU A1 del dominio; no implica autonomía semántica o productiva ilimitada.,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0084,Geografía y naturaleza,árbol,ATOMIC,NOUN,PCIC-09,20.6 Flora,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0085,Geografía y naturaleza,llover,ATOMIC,VERB,PCIC-09,20.4 Clima y tiempo atmosférico,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0086,Geografía y naturaleza,nevar,ATOMIC,VERB,PCIC-09,20.4 Clima y tiempo atmosférico,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0087,Geografía y naturaleza,hacer,ATOMIC,VERB,PCIC-09,20.4 Clima y tiempo atmosférico,A1,A1_COMPONENT_IN_PATTERN,A1_FORM_IN_MWU,PCIC_A1_PATTERN_COMPONENT,KEEP,NO,Solo queda autorizado por las realizaciones meteorológicas A1 auditadas en esta afirmación.,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0088,Geografía y naturaleza,bueno,ATOMIC,ADJ,PCIC-09,20.4 Clima y tiempo atmosférico,A1,A1_COMPONENT_IN_PATTERN,A1_FORM_IN_MWU,PCIC_A1_PATTERN_COMPONENT,KEEP,NO,Componente de una realización A1; no autoriza todos los usos adjetivales.,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0089,Geografía y naturaleza,malo,ATOMIC,ADJ,PCIC-09,20.4 Clima y tiempo atmosférico,A1,A1_COMPONENT_IN_PATTERN,A1_FORM_IN_MWU,PCIC_A1_PATTERN_COMPONENT,KEEP,NO,Componente de una realización A1; no autoriza todos los usos adjetivales.,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0090,Geografía y naturaleza,comercial,ATOMIC,ADJ,PCIC-09,20.3.1 Ciudad,A1,A1_COMPONENT_IN_PATTERN,A1_FORM_IN_MWU,PCIC_A1_PATTERN_COMPONENT,KEEP,NO,Componente de una realización A1; no autoriza todos los usos adjetivales.,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0091,Geografía y naturaleza,frío,ATOMIC,ADJ_NOUN,PCIC-09,20.4 Clima y tiempo atmosférico,A1,A1_COMPONENT_IN_PATTERN,A1_FORM_IN_MWU,PCIC_A1_PATTERN_COMPONENT,KEEP,NO,A1 en «hacer frío»; la sensación física «tener frío» pertenece a una afirmación A2 diferente.,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0092,Geografía y naturaleza,centro comercial,MWU,MWU,PCIC-09,20.3.1 Ciudad,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0093,Geografía y naturaleza,estación de autobuses,MWU,MWU,PCIC-09,20.3.1 Ciudad,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0094,Geografía y naturaleza,estación de metro,MWU,MWU,PCIC-09,20.3.1 Ciudad,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0095,Geografía y naturaleza,estación de tren,MWU,MWU,PCIC-09,20.3.1 Ciudad,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0096,Geografía y naturaleza,hacer buen tiempo,MWU,MWU,PCIC-09,20.4 Clima y tiempo atmosférico,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0097,Geografía y naturaleza,hacer calor,MWU,MWU,PCIC-09,20.4 Clima y tiempo atmosférico,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0098,Geografía y naturaleza,hacer frío,MWU,MWU,PCIC-09,20.4 Clima y tiempo atmosférico,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0099,Geografía y naturaleza,hacer mal tiempo,MWU,MWU,PCIC-09,20.4 Clima y tiempo atmosférico,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0100,Geografía y naturaleza,hacer sol,MWU,MWU,PCIC-09,20.4 Clima y tiempo atmosférico,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0101,Geografía y naturaleza,hacer viento,MWU,MWU,PCIC-09,20.4 Clima y tiempo atmosférico,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0102,Geografía y naturaleza,oficina de información,MWU,MWU,PCIC-09,20.3.1 Ciudad,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0103,Geografía y naturaleza,oficina de turismo,MWU,MWU,PCIC-09,20.3.1 Ciudad,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0104,Geografía y naturaleza,parada de autobús,MWU,MWU,PCIC-09,20.3.1 Ciudad,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0105,Geografía y naturaleza,parada de metro,MWU,MWU,PCIC-09,20.3.1 Ciudad,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0106,Geografía y naturaleza,parada de taxis,MWU,MWU,PCIC-09,20.3.1 Ciudad,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0107,Economía e industria,cheque,ATOMIC,NOUN,PCIC-09,15.1.1 Economía y dinero,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0108,Economía e industria,moneda,ATOMIC,NOUN,PCIC-09,15.1.1 Economía y dinero,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0109,Economía e industria,billete,ATOMIC,NOUN,PCIC-09,15.1.1 Economía y dinero,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0110,Economía e industria,rico,ATOMIC,ADJ,PCIC-09,15.1.1 Economía y dinero,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0111,Economía e industria,pobre,ATOMIC,ADJ,PCIC-09,15.1.1 Economía y dinero,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0112,Economía e industria,negocio,ATOMIC,NOUN,PCIC-09,15.3.1 Transacciones comerciales y mercados,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0113,Economía e industria,pagar en efectivo,MWU,MWU,PCIC-09,15.3.1 Transacciones comerciales y mercados,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0114,Economía e industria,publicidad,ATOMIC,NOUN,PCIC-09,"15.3.3 Publicidad, mercadotecnia",A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0115,Economía e industria,anuncio,ATOMIC,NOUN,PCIC-09,"15.3.3 Publicidad, mercadotecnia",A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0116,Economía e industria,fábrica,ATOMIC,NOUN,PCIC-09,15.4.1 Tipos de empresa y organización,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0117,Economía e industria,negocio,ATOMIC,NOUN,PCIC-09,15.4.1 Tipos de empresa y organización,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0118,Economía e industria,despacho,ATOMIC,NOUN,PCIC-09,15.4.1 Tipos de empresa y organización,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0119,Economía e industria,empresario,ATOMIC,NOUN,PCIC-09,15.4.1 Tipos de empresa y organización,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0120,Economía e industria,presidente,ATOMIC,NOUN,PCIC-09,15.4.1 Tipos de empresa y organización,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0121,Economía e industria,empleado,ATOMIC,NOUN,PCIC-09,15.4.1 Tipos de empresa y organización,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0122,Economía e industria,cliente,ATOMIC,NOUN,PCIC-09,15.4.1 Tipos de empresa y organización,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0123,Economía e industria,fábrica,ATOMIC,NOUN,PCIC-09,"15.5.1 Construcción, industria pesada y ligera",A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0124,Economía e industria,empresario,ATOMIC,NOUN,PCIC-09,"15.5.1 Construcción, industria pesada y ligera",A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0125,Economía e industria,agricultor,ATOMIC,NOUN,PCIC-09,15.5.2 Sector agropecuario,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0126,Economía e industria,cerdo,ATOMIC,NOUN,PCIC-09,15.5.2 Sector agropecuario,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0127,Economía e industria,vaca,ATOMIC,NOUN,PCIC-09,15.5.2 Sector agropecuario,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0128,Economía e industria,cordero,ATOMIC,NOUN,PCIC-09,15.5.2 Sector agropecuario,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0129,"Gobierno, política y sociedad",vecino,ATOMIC,NOUN,PCIC-09,17.1.1 Vida en comunidad,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0130,"Gobierno, política y sociedad",amable,ATOMIC,ADJ,PCIC-09,17.1.2 Conducta social,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0131,"Gobierno, política y sociedad",agradable,ATOMIC,ADJ,PCIC-09,17.1.2 Conducta social,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0132,"Gobierno, política y sociedad",generoso,ATOMIC,ADJ,PCIC-09,17.1.2 Conducta social,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0133,"Gobierno, política y sociedad",egoísta,ATOMIC,ADJ,PCIC-09,17.1.2 Conducta social,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0134,"Gobierno, política y sociedad",educación,ATOMIC,NOUN,PCIC-09,17.1.2 Conducta social,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0135,"Gobierno, política y sociedad",gobierno,ATOMIC,NOUN,PCIC-09,17.2.1 Instituciones políticas y órganos de gobierno,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0136,"Gobierno, política y sociedad",política,ATOMIC,NOUN,PCIC-09,17.2.1 Instituciones políticas y órganos de gobierno,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0137,"Gobierno, política y sociedad",partido político,MWU,MWU,PCIC-09,17.2.1 Instituciones políticas y órganos de gobierno,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0138,"Gobierno, política y sociedad",ministro,ATOMIC,NOUN,PCIC-09,17.2.1 Instituciones políticas y órganos de gobierno,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0139,"Gobierno, política y sociedad",príncipe,ATOMIC,NOUN,PCIC-09,17.2.1 Instituciones políticas y órganos de gobierno,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0140,"Gobierno, política y sociedad",princesa,ATOMIC,NOUN,PCIC-09,17.2.1 Instituciones políticas y órganos de gobierno,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0141,"Gobierno, política y sociedad",Ayuntamiento,ATOMIC,NOUN,PCIC-09,17.2.1 Instituciones políticas y órganos de gobierno,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0142,"Gobierno, política y sociedad",juez,ATOMIC,NOUN,PCIC-09,17.3 Ley y justicia,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
7BVII-0143,"Gobierno, política y sociedad",ejército,ATOMIC,NOUN,PCIC-09,17.4 Ejército,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_EXPLICIT,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.15
