record_id,source_id,family,title,source_role,curricular_status,primary_access_url,rights_holder_or_operator,license_or_terms_class,explicit_license,may_consult,may_cite,may_analyze_for_curriculum,raw_download,raw_internal_storage,derived_metadata_storage,commercial_product_data_use,source_content_redistribution,attribution_required,share_alike,noncommercial_restriction,no_derivatives_restriction,permission_required,provenance_risk,operational_decision,rights_evidence_url,rights_evidence_checked,notes,curriculum_version
7F-032,CORP-06,CORP,Corpus del Español (Mark Davies),CORPUS_FREQUENCY / VARIATION,SUPPORT / P1,https://www.corpusdelespanol.org/,Mark Davies / Corpus del Español / Gonzaga repository,RESEARCH_RESTRICTED_NO_PRODUCT_FOR_SALE,Repository restrictions prohibit using data to create software/products for sale or consumption,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,RESTRICTED,RESEARCH_ONLY_PER_ACCESS_TERMS,INTERNAL_RESEARCH_SUMMARIES_ONLY,NO,NO,YES,NO_OR_NOT_APPLICABLE,YES_FOR_DOWNLOADED_CORPUS_DATA,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_PRODUCT_USE,CRITICAL,RESEARCH_BENCHMARK_ONLY_EXCLUDE_FROM_COMMERCIAL_DATA_PIPELINE,https://repository.gonzaga.edu/corp_span/2/,2026-08-28,Gonzaga repository restrictions for Corpus del Español state data cannot be used to create software or products for sale/consumption and cannot be distributed outside authorized access.,v1.19
7F-033,CORP-07,CORP,"CEDEL2, Corpus Escrito del Español L2, versión 3",LEARNER_EVIDENCE,SUPPORT / P1,,CEDEL2 / Universidad de Granada project,CC_BY_NC_ND_3_0_ES,CC BY-NC-ND 3.0 ES,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,YES_FOR_RESEARCH_TEACHING,YES_FOR_RESEARCH_SUBJECT_TO_CONFIDENTIALITY_TERMS,YES_INTERNAL_RESEARCH,NO,NO_COMMERCIAL; NO_DERIVATIVE_DISTRIBUTION,YES,NO_OR_NOT_APPLICABLE,YES,YES,YES_FOR_COMMERCIAL_USE,CRITICAL,RESEARCH_ONLY_EXCLUDE_FROM_COMMERCIAL_DATA_PIPELINE,https://cedel2.learnercorpora.com/terms,2026-08-28,"CEDEL2 terms explicitly permit research/teaching, require attribution, prohibit commercial use, and prohibit distribution of modified material.",v1.19
7F-034,CORP-08,CORP,NIM,PSYCHOLINGUISTIC / CROSS-LINGUISTIC_SUPPORT,SUPPORT / P2,,NIM/URV and underlying LEXESP/BNC data providers,DATA_LICENSE_UNRESOLVED_OR_HETEROGENEOUS,NO_SINGLE_PRODUCT_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,DO_NOT_BULK_INGEST_UNTIL_LICENSE_VERIFIED,NO_DEFAULT_INGEST; QUERY/REFERENCE_ONLY,YES_FOR_HIGH_LEVEL_RESEARCH_FINDINGS; NO_SOURCE_DATA_COPY,HOLD,HOLD,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,VERIFY_FIRST,HIGH,LICENSE_HOLD_RESEARCH_ONLY,https://psico.fcep.urv.cat/utilitats/nim/eng/about.php,2026-08-28,Public accessibility or an academic paper does not establish a redistributable dataset license. Verify the exact downloadable file and upstream sources before any product ingestion.,v1.19
7F-035,CORP-09,CORP,CREA / corpus históricos RAE,CORPUS_FREQUENCY / HISTORICAL_COMPARISON,HISTORICAL / P3,,Real Academia Española / ASALE as applicable,RAE_ASALE_ALL_RIGHTS_RESERVED,NO_OPEN_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,NO_BULK_EXTRACTION_FOR_PRODUCT,REFERENCE_QUERIES_AND_MINIMAL_NOTES_ONLY,YES_OWN_ANALYSIS_ONLY; NO_SUBSTANTIAL_EXTRACTION,NO_EXTRACTED_CONTENT_OR_DATABASE_REUSE_WITHOUT_WRITTEN_AUTHORIZATION,NO_WITHOUT_WRITTEN_AUTHORIZATION,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_COMMERCIAL_EXTRACTION_REUSE_REPRODUCTION,CRITICAL,VERIFICATION_ONLY_NOT_PRODUCT_DATA_SOURCE,https://www.asale.org/info/asale/aviso-legal,2026-08-28,"RAE/ASALE legal notice expressly prohibits commercial reproduction, transformation, distribution, public communication, extraction and/or reuse of all or part of site contents without prior written authorization.",v1.19
7F-036,CORP-10,CORP,OpenSLR SLR21 — Spanish word frequency lists,CORPUS_FREQUENCY / OPEN_DATA_SUPPORT,SUPPORT / P2,https://www.openslr.org/21/,OpenSLR / resource contributors,CC_BY_SA_3_0,CC BY-SA 3.0 US,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,YES,YES,YES,YES_WITH_ATTRIBUTION_AND_SHAREALIKE_FOR_DERIVATIVE_DATA,YES_UNDER_CC_BY_SA_3_0,YES,YES,NO,NO,NO_IF_LICENSE_TERMS_MET,LOW,APPROVED_OPEN_DATA_CANDIDATE,https://www.openslr.org/21/,2026-08-28,OpenSLR SLR21 states CC BY-SA 3.0 US and notes that no LDC dataset components are included in the released list. Track attribution and share-alike obligations.,v1.19
7F-037,CORP-11,CORP,Leipzig Corpora Collection / Frequency Dictionaries,CORPUS_FREQUENCY / OPEN_DATA_SUPPORT,SUPPORT / P2,https://wortschatz.uni-leipzig.de/en,Leipzig Corpora Collection / Universität Leipzig,CC_BY_4_0_DEFAULT_API_RELEASE_VERIFY_CORPUS,CC BY 4.0 shown for LCC API; verify exact downloadable release,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,YES_WHERE_RELEASE_AVAILABLE,YES_SUBJECT_TO_RELEASE_LICENSE,YES,YES_IF_EXACT_RELEASE_IS_CC_BY_4_0,YES_IF_EXACT_RELEASE_LICENSE_ALLOWS,YES,NO_OR_NOT_APPLICABLE,NO,NO,NO_IF_EXACT_RELEASE_CC_BY_4_0,LOW_MEDIUM,APPROVED_OPEN_CANDIDATE_VERIFY_RELEASE_MANIFEST,https://api.wortschatz-leipzig.de/ws/swagger-ui/index.html,2026-08-28,LCC API exposes CC BY 4.0 terms. Keep corpus/release identifier and license snapshot because individual releases may vary.,v1.19
7F-038,CORP-12,CORP,Sketch Engine — Spanish word lists / corpora,CORPUS_FREQUENCY / LEMMA_POS / MWU_SUPPORT,SUPPORT / P2,https://www.sketchengine.eu/spanish-word-list/,Lexical Computing / underlying corpus rightsholders,SERVICE_AND_PER_CORPUS_RIGHTS,NO_BLANKET_CONTENT_LICENSE,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,ONLY_AS_ALLOWED_BY_SUBSCRIPTION_AND_CORPUS_LICENSE,ONLY_LICENSED_EXPORTS,YES_FOR_PERMITTED_ANALYSIS; CHECK_OUTPUT_TERMS,CONDITIONAL_ON_SPECIFIC_CORPUS_AND_ACCOUNT_LICENSE,NO_BLANKET_RIGHT,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,CONDITIONAL,HIGH,QUERY_TOOL_NOT_DEFAULT_PRODUCT_DATA_SOURCE,https://www.sketchengine.eu/terms/,2026-08-28,Sketch Engine is a service over corpora with heterogeneous rights. A subscription/service right does not automatically grant redistribution rights in underlying corpora or bulk word lists; verify the exact corpus/export license.,v1.19
7F-039,CORP-13,CORP,"Oral frequency norms for 67,979 Spanish words",ORAL_FREQUENCY / PSYCHOLINGUISTIC,SUPPORT / P2,https://pubmed.ncbi.nlm.nih.gov/21416306/,Alonso et al./publisher/data host,DATA_LICENSE_UNRESOLVED_OR_HETEROGENEOUS,NO_SINGLE_PRODUCT_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,DO_NOT_BULK_INGEST_UNTIL_LICENSE_VERIFIED,NO_DEFAULT_INGEST; QUERY/REFERENCE_ONLY,YES_FOR_HIGH_LEVEL_RESEARCH_FINDINGS; NO_SOURCE_DATA_COPY,HOLD,HOLD,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,VERIFY_FIRST,HIGH,LICENSE_HOLD_RESEARCH_ONLY,https://pubmed.ncbi.nlm.nih.gov/21416306/,2026-08-28,Public accessibility or an academic paper does not establish a redistributable dataset license. Verify the exact downloadable file and upstream sources before any product ingestion.,v1.19
7F-040,CORP-14,CORP,SPALEX,PSYCHOLINGUISTIC / FAMILIARITY_SUPPORT,SUPPORT / P2,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2018.02156/full,SPALEX authors / Frontiers; dataset on Figshare,ARTICLE_CC_BY_DATA_FILES_VERIFY_PER_FILE,Article CC BY; database files linked from article,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,YES_FROM_LINKED_REPOSITORY; VERIFY_FILE_LICENSE_METADATA,CONDITIONAL_OPEN,YES,CONDITIONAL_IF_DATA_FILES_ARE_CC_BY_OR_COMPATIBLE,CONDITIONAL_WITH_ATTRIBUTION,YES,NO_OR_NOT_APPLICABLE,NO_FOR_CC_BY_MATERIAL,NO_FOR_CC_BY_MATERIAL,NO_FOR_CONFIRMED_CC_BY_FILES,MEDIUM,OPEN_CANDIDATE_VERIFY_FIGSHARE_FILE_LICENSE,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2018.02156/full,2026-08-28,Frontiers article is CC BY and identifies SPALEX files in a linked repository. Confirm the license attached to each data file before ingesting participant or lexical data; avoid personal/demographic data unless necessary.,v1.19
7F-041,CORP-15,CORP,CORPEEU,VARIATION / US_SPANISH_SUPPORT,SUPPORT / P2,https://preseea.uah.es/corpus/,PRESEEA / Universidad de Alcalá and contributing teams,RESEARCH_ONLY_NONCOMMERCIAL,CC BY-NC-ND 4.0 / explicit research-only terms for PRESEEA materials,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,CONDITIONAL_RESEARCH_ACCESS,YES_FOR_RESEARCH_SUBJECT_TO_TERMS_AND_CONFIDENTIALITY,YES_FOR_INTERNAL_RESEARCH; DO_NOT DISTRIBUTE DERIVATIVE MATERIAL,NO,NO_COMMERCIAL; ND_LIMITS_DERIVATIVES,YES,NO,YES,YES,YES_FOR_COMMERCIAL_OR_BEYOND_TERMS,CRITICAL,RESEARCH_AUDIT_ONLY_EXCLUDE_FROM_COMMERCIAL_DATA_PIPELINE,https://preseea.uah.es/corpus-preseea,2026-08-28,PRESEEA states corpus materials are exclusively for research and commercial use is prohibited; citation is mandatory. Treat CORPEEU conservatively under the same restriction until corpus-specific terms are verified.,v1.19
7F-042,CORP-16,CORP,Wiktionary Spanish Frequency Lists,FREQUENCY_AUDIT / OPEN_AUDIT,SUPPORT / P3,https://en.wiktionary.org/wiki/Wiktionary:Frequency_lists/Spanish,Wiktionary plus heterogeneous underlying frequency-list providers,DATA_LICENSE_UNRESOLVED_OR_HETEROGENEOUS,NO_SINGLE_PRODUCT_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,DO_NOT_BULK_INGEST_UNTIL_LICENSE_VERIFIED,NO_DEFAULT_INGEST; QUERY/REFERENCE_ONLY,YES_FOR_HIGH_LEVEL_RESEARCH_FINDINGS; NO_SOURCE_DATA_COPY,HOLD,HOLD,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,VERIFY_FIRST,HIGH,LICENSE_HOLD_RESEARCH_ONLY,https://en.wiktionary.org/wiki/Wiktionary:Frequency_lists/Spanish,2026-08-28,Public accessibility or an academic paper does not establish a redistributable dataset license. Verify the exact downloadable file and upstream sources before any product ingestion.,v1.19
7F-043,CORP-17,CORP,ELELex / CEFRLex — léxico graduado de español L2,CEFR_GRADED_L2_LEXICON / PEDAGOGICAL_FREQUENCY,SUPPORT / P0,https://cental.uclouvain.be/cefrlex/elelex/,"CENTAL, UCLouvain / CEFRLex",CC_BY_NC_SA_4_0,CC BY-NC-SA 4.0,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,YES,YES_FOR_LICENSED_NONCOMMERCIAL_RESEARCH_TEACHING,YES_UNDER_LICENSE_FOR_NONCOMMERCIAL_SCOPE,NO,YES_ONLY_NONCOMMERCIAL_WITH_ATTRIBUTION_AND_SHAREALIKE,YES,YES,YES,NO,YES_FOR_COMMERCIAL_LICENSE,CRITICAL,RESEARCH_VALIDATION_ONLY_FOR_COMMERCIAL_PROJECT_UNLESS_SEPARATE_LICENSE,https://cental.uclouvain.be/cefrlex/elelex/download/,2026-08-28,ELELex download page explicitly licenses the resource CC BY-NC-SA 4.0 and frames use for research/teaching. Do not embed the dataset in a commercial SpanishStories product without separate permission.,v1.19
7F-044,CORP-18,CORP,FrequencyWords / OpenSubtitles2018 — español 50k,SURFACE_FREQUENCY_AUDIT / CONVERSATIONAL_SUBTITLE_SUPPORT,SUPPORT / P3,,hermitdave/FrequencyWords contributors; source frequencies from OpenSubtitles,CC_BY_SA_4_0_CONTENT_MIT_CODE,CC BY-SA 4.0 content; MIT code,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,YES,YES,YES,YES_WITH_CC_BY_SA_4_0_OBLIGATIONS,YES_UNDER_CC_BY_SA_4_0,YES,YES,NO,NO,NO_IF_LICENSE_TERMS_MET,LOW_MEDIUM,APPROVED_OPEN_DATA_CANDIDATE_WITH_SHAREALIKE_BOUNDARY,https://github.com/hermitdave/FrequencyWords,2026-08-28,Repository README states CC BY-SA 4.0 for content and MIT for code. Preserve attribution and assess how share-alike applies to any distributed derivative dataset; keep source data separable from proprietary application code.,v1.19
7F-045,LING-01,LING,Nueva gramática de la lengua española (NGLE),LINGUISTIC_VERIFICATION,SUPPORT / P1,,Real Academia Española / ASALE as applicable,RAE_ASALE_ALL_RIGHTS_RESERVED,NO_OPEN_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,NO_BULK_EXTRACTION_FOR_PRODUCT,REFERENCE_QUERIES_AND_MINIMAL_NOTES_ONLY,YES_OWN_ANALYSIS_ONLY; NO_SUBSTANTIAL_EXTRACTION,NO_EXTRACTED_CONTENT_OR_DATABASE_REUSE_WITHOUT_WRITTEN_AUTHORIZATION,NO_WITHOUT_WRITTEN_AUTHORIZATION,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_COMMERCIAL_EXTRACTION_REUSE_REPRODUCTION,HIGH,VERIFICATION_ONLY_NOT_PRODUCT_DATA_SOURCE,https://www.asale.org/info/asale/aviso-legal,2026-08-28,"RAE/ASALE legal notice expressly prohibits commercial reproduction, transformation, distribution, public communication, extraction and/or reuse of all or part of site contents without prior written authorization.",v1.19
7F-046,LING-02,LING,Nueva gramática básica de la lengua española,LINGUISTIC_VERIFICATION,SUPPORT / P1,https://www.rae.es/obras-academicas/gramatica/nueva-gramatica-basica,Real Academia Española / ASALE as applicable,RAE_ASALE_ALL_RIGHTS_RESERVED,NO_OPEN_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,NO_BULK_EXTRACTION_FOR_PRODUCT,REFERENCE_QUERIES_AND_MINIMAL_NOTES_ONLY,YES_OWN_ANALYSIS_ONLY; NO_SUBSTANTIAL_EXTRACTION,NO_EXTRACTED_CONTENT_OR_DATABASE_REUSE_WITHOUT_WRITTEN_AUTHORIZATION,NO_WITHOUT_WRITTEN_AUTHORIZATION,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_COMMERCIAL_EXTRACTION_REUSE_REPRODUCTION,HIGH,VERIFICATION_ONLY_NOT_PRODUCT_DATA_SOURCE,https://www.asale.org/info/asale/aviso-legal,2026-08-28,"RAE/ASALE legal notice expressly prohibits commercial reproduction, transformation, distribution, public communication, extraction and/or reuse of all or part of site contents without prior written authorization.",v1.19
7F-047,LING-03,LING,Glosario de términos gramaticales (GTG),LINGUISTIC_TERMINOLOGY,SUPPORT / P1,https://www.rae.es/gtg/,Real Academia Española / ASALE as applicable,RAE_ASALE_ALL_RIGHTS_RESERVED,NO_OPEN_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,NO_BULK_EXTRACTION_FOR_PRODUCT,REFERENCE_QUERIES_AND_MINIMAL_NOTES_ONLY,YES_OWN_ANALYSIS_ONLY; NO_SUBSTANTIAL_EXTRACTION,NO_EXTRACTED_CONTENT_OR_DATABASE_REUSE_WITHOUT_WRITTEN_AUTHORIZATION,NO_WITHOUT_WRITTEN_AUTHORIZATION,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_COMMERCIAL_EXTRACTION_REUSE_REPRODUCTION,HIGH,VERIFICATION_ONLY_NOT_PRODUCT_DATA_SOURCE,https://www.asale.org/info/asale/aviso-legal,2026-08-28,"RAE/ASALE legal notice expressly prohibits commercial reproduction, transformation, distribution, public communication, extraction and/or reuse of all or part of site contents without prior written authorization.",v1.19
7F-048,LING-04,LING,Diccionario panhispánico de dudas (DPD),LINGUISTIC_VERIFICATION / VARIATION,SUPPORT / P1,https://www.rae.es/dpd/,Real Academia Española / ASALE as applicable,RAE_ASALE_ALL_RIGHTS_RESERVED,NO_OPEN_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,NO_BULK_EXTRACTION_FOR_PRODUCT,REFERENCE_QUERIES_AND_MINIMAL_NOTES_ONLY,YES_OWN_ANALYSIS_ONLY; NO_SUBSTANTIAL_EXTRACTION,NO_EXTRACTED_CONTENT_OR_DATABASE_REUSE_WITHOUT_WRITTEN_AUTHORIZATION,NO_WITHOUT_WRITTEN_AUTHORIZATION,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_COMMERCIAL_EXTRACTION_REUSE_REPRODUCTION,HIGH,VERIFICATION_ONLY_NOT_PRODUCT_DATA_SOURCE,https://www.asale.org/info/asale/aviso-legal,2026-08-28,"RAE/ASALE legal notice expressly prohibits commercial reproduction, transformation, distribution, public communication, extraction and/or reuse of all or part of site contents without prior written authorization.",v1.19
7F-049,LING-05,LING,Diccionario de americanismos,LINGUISTIC_VERIFICATION / REGIONAL_VARIATION,SUPPORT / P1,https://www.asale.org/obras-academicas/diccionarios/diccionario-de-americanismos,Real Academia Española / ASALE as applicable,RAE_ASALE_ALL_RIGHTS_RESERVED,NO_OPEN_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,NO_BULK_EXTRACTION_FOR_PRODUCT,REFERENCE_QUERIES_AND_MINIMAL_NOTES_ONLY,YES_OWN_ANALYSIS_ONLY; NO_SUBSTANTIAL_EXTRACTION,NO_EXTRACTED_CONTENT_OR_DATABASE_REUSE_WITHOUT_WRITTEN_AUTHORIZATION,NO_WITHOUT_WRITTEN_AUTHORIZATION,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_COMMERCIAL_EXTRACTION_REUSE_REPRODUCTION,HIGH,VERIFICATION_ONLY_NOT_PRODUCT_DATA_SOURCE,https://www.asale.org/info/asale/aviso-legal,2026-08-28,"RAE/ASALE legal notice expressly prohibits commercial reproduction, transformation, distribution, public communication, extraction and/or reuse of all or part of site contents without prior written authorization.",v1.19
7F-050,LING-06,LING,Diccionario de la lengua española (DLE),LEXICAL_VERIFICATION,SUPPORT / P1,https://dle.rae.es/,Real Academia Española / ASALE as applicable,RAE_ASALE_ALL_RIGHTS_RESERVED,NO_OPEN_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,NO_BULK_EXTRACTION_FOR_PRODUCT,REFERENCE_QUERIES_AND_MINIMAL_NOTES_ONLY,YES_OWN_ANALYSIS_ONLY; NO_SUBSTANTIAL_EXTRACTION,NO_EXTRACTED_CONTENT_OR_DATABASE_REUSE_WITHOUT_WRITTEN_AUTHORIZATION,NO_WITHOUT_WRITTEN_AUTHORIZATION,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_COMMERCIAL_EXTRACTION_REUSE_REPRODUCTION,HIGH,VERIFICATION_ONLY_NOT_PRODUCT_DATA_SOURCE,https://www.asale.org/info/asale/aviso-legal,2026-08-28,"RAE/ASALE legal notice expressly prohibits commercial reproduction, transformation, distribution, public communication, extraction and/or reuse of all or part of site contents without prior written authorization.",v1.19
7F-051,LING-07,LING,Ortografía de la lengua española,ORTHOGRAPHIC_VERIFICATION,SUPPORT / P2,,Real Academia Española / ASALE as applicable,RAE_ASALE_ALL_RIGHTS_RESERVED,NO_OPEN_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,NO_BULK_EXTRACTION_FOR_PRODUCT,REFERENCE_QUERIES_AND_MINIMAL_NOTES_ONLY,YES_OWN_ANALYSIS_ONLY; NO_SUBSTANTIAL_EXTRACTION,NO_EXTRACTED_CONTENT_OR_DATABASE_REUSE_WITHOUT_WRITTEN_AUTHORIZATION,NO_WITHOUT_WRITTEN_AUTHORIZATION,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_COMMERCIAL_EXTRACTION_REUSE_REPRODUCTION,HIGH,VERIFICATION_ONLY_NOT_PRODUCT_DATA_SOURCE,https://www.asale.org/info/asale/aviso-legal,2026-08-28,"RAE/ASALE legal notice expressly prohibits commercial reproduction, transformation, distribution, public communication, extraction and/or reuse of all or part of site contents without prior written authorization.",v1.19
7F-052,PED-01,PED,UC Davis / Coursera — Basic Spanish Vocabulary,PEDAGOGICAL_AUDIT,SUPPORT / P2-P3,https://www.coursera.org/specializations/learn-spanish,Institution/editorial/site rightsholder,COPYRIGHT_PEDAGOGICAL_MATERIAL_NO_PRODUCT_LICENSE_VERIFIED,NO_OPEN_COMMERCIAL_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,PUBLIC_PAGE_OR_PDF_ONLY_AS_PROVIDED,REFERENCE_COPY_OR_CITATION_ONLY,YES_TOPIC/PATTERN_ATTESTATION_IN_OWN_WORDS,NO_COPYING_OF_LESSONS_LISTS_EXERCISES_OR_TEXTS,NO,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_REUSE,MEDIUM,AUDIT_SIGNAL_ONLY_NO_SOURCE_CONTENT_REUSE,https://www.coursera.org/specializations/learn-spanish,2026-08-28,"Treat the source as evidence that a domain/unit is taught, not as a licensable vocabulary/content bank. Do not copy lesson text, exercise items, tables or proprietary sequencing.",v1.19
7F-053,PED-02,PED,JUNTXS — University of Queensland,PEDAGOGICAL_AUDIT / OER,SUPPORT / P2-P3,https://uq.pressbooks.pub/introspanish/,University of Queensland / Adriana Diaz,CC_BY_NC_SA_4_0,CC BY-NC-SA 4.0 except where otherwise noted,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,YES_FOR_LICENSED_NONCOMMERCIAL_USE,YES_FOR_RESEARCH,YES_FOR_NONCOMMERCIAL_RESEARCH,NO,NONCOMMERCIAL_ONLY_WITH_ATTRIBUTION_AND_SHAREALIKE,YES,YES,YES,NO,YES_FOR_COMMERCIAL_USE,HIGH,PEDAGOGICAL_RESEARCH_ONLY_FOR_COMMERCIAL_PROJECT,https://uq.pressbooks.pub/introspanish/,2026-08-28,JUNTXS is CC BY-NC-SA 4.0 except where noted. It may inform audit but should not be copied into a commercial product without permission.,v1.19
7F-054,PED-03,PED,Difusión — Aula Internacional Plus 1,PEDAGOGICAL_AUDIT / EDITORIAL_BENCHMARK,SUPPORT / P2-P3,https://difusion.com/catalogo/aula-internacional-plus/,Institution/editorial/site rightsholder,COPYRIGHT_PEDAGOGICAL_MATERIAL_NO_PRODUCT_LICENSE_VERIFIED,NO_OPEN_COMMERCIAL_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,PUBLIC_PAGE_OR_PDF_ONLY_AS_PROVIDED,REFERENCE_COPY_OR_CITATION_ONLY,YES_TOPIC/PATTERN_ATTESTATION_IN_OWN_WORDS,NO_COPYING_OF_LESSONS_LISTS_EXERCISES_OR_TEXTS,NO,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_REUSE,HIGH,AUDIT_SIGNAL_ONLY_NO_SOURCE_CONTENT_REUSE,https://difusion.com/catalogo/aula-internacional-plus/,2026-08-28,"Treat the source as evidence that a domain/unit is taught, not as a licensable vocabulary/content bank. Do not copy lesson text, exercise items, tables or proprietary sequencing.",v1.19
