record_id,domain,item,item_type,pos,source_id,source_section,source_level,record_type,a1_core_status,evidence_gate,baseline_action,false_intuitive_a1,context_restriction,notes,source_url,curriculum_version
7BV-0084,Información y medios de comunicación,radio,ATOMIC,NOUN,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0085,Información y medios de comunicación,revista,ATOMIC,NOUN,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0086,Información y medios de comunicación,sello,ATOMIC,NOUN,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0087,Información y medios de comunicación,sobre,ATOMIC,NOUN,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0088,Información y medios de comunicación,televisión,ATOMIC,NOUN,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0089,Información y medios de comunicación,teléfono,ATOMIC,NOUN,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0090,Información y medios de comunicación,web,ATOMIC,NOUN,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0091,Información y medios de comunicación,escribir,ATOMIC,VERB,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0092,Información y medios de comunicación,escuchar,ATOMIC,VERB,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0093,Información y medios de comunicación,leer,ATOMIC,VERB,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0094,Información y medios de comunicación,ver,ATOMIC,VERB,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0095,Información y medios de comunicación,bajo,ATOMIC,ADJ,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0096,Información y medios de comunicación,electrónico,ATOMIC,ADJ,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0097,Información y medios de comunicación,fijo,ATOMIC,ADJ,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0098,Información y medios de comunicación,móvil,ATOMIC,ADJ_NOUN,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0099,Información y medios de comunicación,correo electrónico,MWU,MWU,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0100,Información y medios de comunicación,escribir un mensaje electrónico,MWU,MWU,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0101,Información y medios de comunicación,escribir una carta,MWU,MWU,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0102,Información y medios de comunicación,escribir una postal,MWU,MWU,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0103,Información y medios de comunicación,escuchar la radio,MWU,MWU,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0104,Información y medios de comunicación,guión bajo,MWU,MWU,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0105,Información y medios de comunicación,leer un periódico,MWU,MWU,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0106,Información y medios de comunicación,leer una revista,MWU,MWU,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0107,Información y medios de comunicación,número de teléfono,MWU,MWU,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0108,Información y medios de comunicación,página web,MWU,MWU,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0109,Información y medios de comunicación,teléfono fijo,MWU,MWU,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0110,Información y medios de comunicación,teléfono móvil,MWU,MWU,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0111,Información y medios de comunicación,ver la televisión,MWU,MWU,PCIC-09,9. Información y medios de comunicación,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0112,Ciencia y tecnología,correo,ATOMIC,NOUN,PCIC-09,16. Ciencia y tecnología,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0113,Ciencia y tecnología,Internet,ATOMIC,NOUN,PCIC-09,16. Ciencia y tecnología,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0114,Ciencia y tecnología,número,ATOMIC,NOUN,PCIC-09,16. Ciencia y tecnología,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0115,Ciencia y tecnología,ordenador,ATOMIC,NOUN,PCIC-09,16. Ciencia y tecnología,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0116,Ciencia y tecnología,página,ATOMIC,NOUN,PCIC-09,16. Ciencia y tecnología,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0117,Ciencia y tecnología,web,ATOMIC,NOUN,PCIC-09,16. Ciencia y tecnología,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0118,Ciencia y tecnología,electrónico,ATOMIC,ADJ,PCIC-09,16. Ciencia y tecnología,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0119,Ciencia y tecnología,correo electrónico,MWU,MWU,PCIC-09,16. Ciencia y tecnología,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0120,Ciencia y tecnología,página web,MWU,MWU,PCIC-09,16. Ciencia y tecnología,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0121,Actividades artísticas,actor,ATOMIC,NOUN,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0122,Actividades artísticas,actriz,ATOMIC,NOUN,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0123,Actividades artísticas,cantante,ATOMIC,NOUN,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0124,Actividades artísticas,catedral,ATOMIC,NOUN,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,A1 en Actividades artísticas; A2 en Ciudad. Conservar por SOURCE_ASSERTION.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0125,Actividades artísticas,cine,ATOMIC,NOUN,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0126,Actividades artísticas,concierto,ATOMIC,NOUN,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0127,Actividades artísticas,edificio,ATOMIC,NOUN,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0128,Actividades artísticas,exposición,ATOMIC,NOUN,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,A1 en Actividades artísticas; A2 en Ocio/espectáculos. Conservar por SOURCE_ASSERTION.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0129,Actividades artísticas,foto,ATOMIC,NOUN,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0130,Actividades artísticas,iglesia,ATOMIC,NOUN,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0131,Actividades artísticas,libro,ATOMIC,NOUN,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0132,Actividades artísticas,monumento,ATOMIC,NOUN,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,A1 en Actividades artísticas; A2 en Ciudad. Conservar por SOURCE_ASSERTION.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0133,Actividades artísticas,museo,ATOMIC,NOUN,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0134,Actividades artísticas,música,ATOMIC,NOUN,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0135,Actividades artísticas,película,ATOMIC,NOUN,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0136,Actividades artísticas,teatro,ATOMIC,NOUN,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0137,Actividades artísticas,bailar,ATOMIC,VERB,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0138,Actividades artísticas,cantar,ATOMIC,VERB,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0139,Actividades artísticas,escribir,ATOMIC,VERB,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0140,Actividades artísticas,escuchar,ATOMIC,VERB,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0141,Actividades artísticas,ir,ATOMIC,VERB,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0142,Actividades artísticas,leer,ATOMIC,VERB,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0143,Actividades artísticas,ser,ATOMIC,VERB,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0144,Actividades artísticas,bonito,ATOMIC,ADJ,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0145,Actividades artísticas,feo,ATOMIC,ADJ,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0146,Actividades artísticas,interesante,ATOMIC,ADJ,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0147,Actividades artísticas,escuchar música,MWU,MWU,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0148,Actividades artísticas,ir a un concierto,MWU,MWU,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0149,Actividades artísticas,ir al cine,MWU,MWU,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0150,Actividades artísticas,ir al teatro,MWU,MWU,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0151,Actividades artísticas,ser bonito,MWU,MWU,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0152,Actividades artísticas,ser feo,MWU,MWU,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0153,Actividades artísticas,ser interesante,MWU,MWU,PCIC-09,18. Actividades artísticas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0154,Ocio,tiempo libre,MWU,MWU,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0155,Ocio,afición,ATOMIC,NOUN,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0156,Ocio,hobby,ATOMIC,NOUN,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0157,Ocio,parque de atracciones,MWU,MWU,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0158,Ocio,zoológico,ATOMIC,NOUN,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0159,Ocio,zoo,ATOMIC,NOUN,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0160,Ocio,invitar,ATOMIC,VERB,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0161,Ocio,quedar,ATOMIC,VERB,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0162,Ocio,ir de paseo,MWU,MWU,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
