record_id,item,object_type,measurement_source_id,measurement_source_name,source_version,measurement_dimension,measurement_status,raw_occurrence_count,rank_in_top50k,top50k_match_status,matching_method,consulted_at,normalization_candidate,normalization_candidate_raw_occurrence_count,normalization_candidate_rank_in_top50k,normalization_review_reason,curricular_variant_status,scan_verified_through_rank,normalized_frequency,normalized_frequency_unit,source_register,source_year,source_data_origin,license,commercial_use_status,level_effect,priority_effect_status,source_url,evidence_url,notes,curriculum_version,phase14_row_type,phase14_id,curriculum_layer,curriculum_inclusion,normalization_action,canonical_form_target,form_relation_type,staging_identity_key,lexeme_candidate_status,engine_pos,lexical_category,sense_key,sense_curriculum_status,source_assertion_policy,variant_relation_type,regional_concept_anchor,split_parent_surface,review_gate,lexeme_id,sense_id,lexical_verification_source,phase14_notes,phase14c_status,functional_paradigm_id,functional_paradigm_class,paradigm_anchor,paradigm_form_features,function_word_engine_policy,occurrence_role_policy,independent_a1_assertion_status,source_assertion_scope_type,source_assertion_scope_key,a2_boundary_scope_key,mwu_object_class,mwu_subtype,mwu_frame_key,mwu_identity_policy,mwu_classification_confidence,phase14c_evidence_basis,phase14d_status,lexeme_key,lexeme_type_final,canonical_lemma_final,lexeme_release,lexeme_target_ids,sense_target_ids,form_id,form_origin,form_surface,form_features_final,sense_status_final,sense_scope_final,identity_publication_policy,lineage_status
12B1-MWU-0213,hasta mañana,MWU_CHUNK,CORP-18,FrequencyWords / OpenSubtitles2018 Spanish 50k,FrequencyWords content/2018/es/es_50k.txt (OpenSubtitles2018-derived),MWU_NOT_MEASURABLE_FROM_UNIGRAM_LIST,NOT_APPLICABLE_UNIGRAM_SOURCE,,,NOT_APPLICABLE_UNIGRAM_SOURCE,NOT_APPLICABLE_UNIGRAM_SOURCE,2026-09-04,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,FULL_SOURCE_TYPE_REVIEWED_UNIGRAM_ONLY,,,SUBTITLE_AUDIOVISUAL,2018,OpenSubtitles2018 via FrequencyWords processing,CC BY-SA 4.0 content,ALLOWED_WITH_ATTRIBUTION_AND_SHAREALIKE_BOUNDARY,NONE,NO_UNIGRAM_INFERENCE_FOR_MWU,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/es/es_50k.txt,https://github.com/hermitdave/FrequencyWords,A unigram frequency list cannot estimate MWU frequency by summing component-word counts.,1.37,INPUT_OBJECT,14A-IN-0815,6C_FUNCIONES,A1_CORE_NORMATIVE,KEEP_MWU_AS_FIRST_CLASS_CANDIDATE,hasta mañana,,,NON_LEXEME_CURRICULAR_OBJECT_RESOLVED_14C,,MWU_CHUNK,,,PRESERVE_AT_SOURCE_ASSERTION_OR_SENSE_SCOPE,,,,RESOLVED_MWU_CLASSIFICATION_14C,,,,No atomizar componentes. La clasificación final como MULTIWORD_LEXEME / FORMULA / CONSTRUCTION se difiere a 14C.,RESOLVED_MWU_ONTOLOGY,,,,,,,,,,,FORMULA,GREETING_OR_LEAVE_TAKING,,PRAGMATIC_FORMULA_OBJECT; NO_MWU_LEXEME_BY_DEFAULT,HIGH,PCIC source-unit provenance + Phase 6 construction/frame separation + Phase 14 compositionality audit,RESOLVED_NON_LEXEME_MWU_OBJECT,,,,A1-LEXICON-v1.37,,,,,,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,
12B1-MWU-0214,"sí, soy yo",MWU_CHUNK,CORP-18,FrequencyWords / OpenSubtitles2018 Spanish 50k,FrequencyWords content/2018/es/es_50k.txt (OpenSubtitles2018-derived),MWU_NOT_MEASURABLE_FROM_UNIGRAM_LIST,NOT_APPLICABLE_UNIGRAM_SOURCE,,,NOT_APPLICABLE_UNIGRAM_SOURCE,NOT_APPLICABLE_UNIGRAM_SOURCE,2026-09-04,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,FULL_SOURCE_TYPE_REVIEWED_UNIGRAM_ONLY,,,SUBTITLE_AUDIOVISUAL,2018,OpenSubtitles2018 via FrequencyWords processing,CC BY-SA 4.0 content,ALLOWED_WITH_ATTRIBUTION_AND_SHAREALIKE_BOUNDARY,NONE,NO_UNIGRAM_INFERENCE_FOR_MWU,https://github.com/hermitdave/FrequencyWords/blob/master/content/2018/es/es_50k.txt,https://github.com/hermitdave/FrequencyWords,A unigram frequency list cannot estimate MWU frequency by summing component-word counts.,1.37,INPUT_OBJECT,14A-IN-0816,6C_FUNCIONES,A1_CORE_NORMATIVE,KEEP_MWU_AS_FIRST_CLASS_CANDIDATE,"sí, soy yo",,,NON_LEXEME_CURRICULAR_OBJECT_RESOLVED_14C,,MWU_CHUNK,,,PRESERVE_AT_SOURCE_ASSERTION_OR_SENSE_SCOPE,,,,RESOLVED_MWU_CLASSIFICATION_14C,,,,No atomizar componentes. La clasificación final como MULTIWORD_LEXEME / FORMULA / CONSTRUCTION se difiere a 14C.,RESOLVED_MWU_ONTOLOGY,,,,,,,,,,,FORMULA,RESPONSE_FORMULA,,PRAGMATIC_FORMULA_OBJECT; NO_MWU_LEXEME_BY_DEFAULT,HIGH,PCIC source-unit provenance + Phase 6 construction/frame separation + Phase 14 compositionality audit,RESOLVED_NON_LEXEME_MWU_OBJECT,,,,A1-LEXICON-v1.37,,,,,,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,
,alemán,NORMALIZATION_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,SPLIT_OR_SENSE_TARGET,14B-TGT-0817,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,LEXEME_SENSE_TARGET,alemán,,alemán#ADJ,STAGING_TARGET_NOT_PUBLISHED,ADJ,ADJECTIVE,GERMAN_RELATED,A1_CORE_NORMATIVE,LEVEL_REMAINS_ON_SOURCE_ASSERTION,,,alemán,PUBLISHED_14D,LEX-A1-000029,SENSE-A1-000029,MASTER+LEXICAL_ENGINE_V0.4,POS distinto -> Lexeme distinto por contrato del motor léxico.,,,,,,,,,,,,,,,,,,PUBLISHED_SPLIT_OR_SENSE_TARGET,alemán#ADJ,ATOMIC,alemán,A1-LEXICON-v1.37,LEX-A1-000029,SENSE-A1-000029,,,,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,
,alemán,NORMALIZATION_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,SPLIT_OR_SENSE_TARGET,14B-TGT-0818,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,LEXEME_SENSE_TARGET,alemán,,alemán#NOUN,STAGING_TARGET_NOT_PUBLISHED,NOUN,NOUN,GERMAN_PERSON,A1_CORE_NORMATIVE,LEVEL_REMAINS_ON_SOURCE_ASSERTION,,,alemán,PUBLISHED_14D,LEX-A1-000030,SENSE-A1-000030,MASTER+LEXICAL_ENGINE_V0.4,Uso sustantivo/persona separado del adjetivo por POS.,,,,,,,,,,,,,,,,,,PUBLISHED_SPLIT_OR_SENSE_TARGET,alemán#NOUN,ATOMIC,alemán,A1-LEXICON-v1.37,LEX-A1-000030,SENSE-A1-000030,,,,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,
,budista,NORMALIZATION_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,SPLIT_OR_SENSE_TARGET,14B-TGT-0819,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,LEXEME_SENSE_TARGET,budista,,budista#ADJ,STAGING_TARGET_NOT_PUBLISHED,ADJ,ADJECTIVE,BUDDHIST_RELATED,A1_CORE_NORMATIVE,LEVEL_REMAINS_ON_SOURCE_ASSERTION,,,budista,PUBLISHED_14D,LEX-A1-000082,SENSE-A1-000083,MASTER+LEXICAL_ENGINE_V0.4,POS distinto -> Lexeme distinto por contrato del motor léxico.,,,,,,,,,,,,,,,,,,PUBLISHED_SPLIT_OR_SENSE_TARGET,budista#ADJ,ATOMIC,budista,A1-LEXICON-v1.37,LEX-A1-000082,SENSE-A1-000083,,,,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,
,budista,NORMALIZATION_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,SPLIT_OR_SENSE_TARGET,14B-TGT-0820,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,LEXEME_SENSE_TARGET,budista,,budista#NOUN,STAGING_TARGET_NOT_PUBLISHED,NOUN,NOUN,BUDDHIST_PERSON,A1_CORE_NORMATIVE,LEVEL_REMAINS_ON_SOURCE_ASSERTION,,,budista,PUBLISHED_14D,LEX-A1-000083,SENSE-A1-000084,MASTER+LEXICAL_ENGINE_V0.4,Uso sustantivo/persona separado del adjetivo por POS.,,,,,,,,,,,,,,,,,,PUBLISHED_SPLIT_OR_SENSE_TARGET,budista#NOUN,ATOMIC,budista,A1-LEXICON-v1.37,LEX-A1-000083,SENSE-A1-000084,,,,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,
,cristiano,NORMALIZATION_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,SPLIT_OR_SENSE_TARGET,14B-TGT-0821,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,LEXEME_SENSE_TARGET,cristiano,,cristiano#ADJ,STAGING_TARGET_NOT_PUBLISHED,ADJ,ADJECTIVE,CHRISTIAN_RELATED,A1_CORE_NORMATIVE,LEVEL_REMAINS_ON_SOURCE_ASSERTION,,,cristiano,PUBLISHED_14D,LEX-A1-000167,SENSE-A1-000169,MASTER+LEXICAL_ENGINE_V0.4,POS distinto -> Lexeme distinto por contrato del motor léxico.,,,,,,,,,,,,,,,,,,PUBLISHED_SPLIT_OR_SENSE_TARGET,cristiano#ADJ,ATOMIC,cristiano,A1-LEXICON-v1.37,LEX-A1-000167,SENSE-A1-000169,,,,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,
,cristiano,NORMALIZATION_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,SPLIT_OR_SENSE_TARGET,14B-TGT-0822,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,LEXEME_SENSE_TARGET,cristiano,,cristiano#NOUN,STAGING_TARGET_NOT_PUBLISHED,NOUN,NOUN,CHRISTIAN_PERSON,A1_CORE_NORMATIVE,LEVEL_REMAINS_ON_SOURCE_ASSERTION,,,cristiano,PUBLISHED_14D,LEX-A1-000168,SENSE-A1-000170,MASTER+LEXICAL_ENGINE_V0.4,Uso sustantivo/persona separado del adjetivo por POS.,,,,,,,,,,,,,,,,,,PUBLISHED_SPLIT_OR_SENSE_TARGET,cristiano#NOUN,ATOMIC,cristiano,A1-LEXICON-v1.37,LEX-A1-000168,SENSE-A1-000170,,,,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,
,español,NORMALIZATION_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,SPLIT_OR_SENSE_TARGET,14B-TGT-0823,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,LEXEME_SENSE_TARGET,español,,español#ADJ,STAGING_TARGET_NOT_PUBLISHED,ADJ,ADJECTIVE,SPANISH_RELATED,A1_CORE_NORMATIVE,LEVEL_REMAINS_ON_SOURCE_ASSERTION,,,español,PUBLISHED_14D,LEX-A1-000227,SENSE-A1-000231,MASTER+LEXICAL_ENGINE_V0.4,POS distinto -> Lexeme distinto por contrato del motor léxico.,,,,,,,,,,,,,,,,,,PUBLISHED_SPLIT_OR_SENSE_TARGET,español#ADJ,ATOMIC,español,A1-LEXICON-v1.37,LEX-A1-000227,SENSE-A1-000231,,,,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,
,español,NORMALIZATION_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,SPLIT_OR_SENSE_TARGET,14B-TGT-0824,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,LEXEME_SENSE_TARGET,español,,español#NOUN,STAGING_TARGET_NOT_PUBLISHED,NOUN,NOUN,SPANISH_PERSON,A1_CORE_NORMATIVE,LEVEL_REMAINS_ON_SOURCE_ASSERTION,,,español,PUBLISHED_14D,LEX-A1-000228,SENSE-A1-000232,MASTER+LEXICAL_ENGINE_V0.4,Uso sustantivo/persona separado del adjetivo por POS.,,,,,,,,,,,,,,,,,,PUBLISHED_SPLIT_OR_SENSE_TARGET,español#NOUN,ATOMIC,español,A1-LEXICON-v1.37,LEX-A1-000228,SENSE-A1-000232,,,,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,
,extranjero,NORMALIZATION_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,SPLIT_OR_SENSE_TARGET,14B-TGT-0825,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,LEXEME_SENSE_TARGET,extranjero,,extranjero#ADJ,STAGING_TARGET_NOT_PUBLISHED,ADJ,ADJECTIVE,FOREIGN,A1_CORE_NORMATIVE,LEVEL_REMAINS_ON_SOURCE_ASSERTION,,,extranjero,PUBLISHED_14D,LEX-A1-000244,SENSE-A1-000248,MASTER+LEXICAL_ENGINE_V0.4,POS distinto -> Lexeme distinto por contrato del motor léxico.,,,,,,,,,,,,,,,,,,PUBLISHED_SPLIT_OR_SENSE_TARGET,extranjero#ADJ,ATOMIC,extranjero,A1-LEXICON-v1.37,LEX-A1-000244,SENSE-A1-000248,,,,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,
,extranjero,NORMALIZATION_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,SPLIT_OR_SENSE_TARGET,14B-TGT-0826,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,LEXEME_SENSE_TARGET,extranjero,,extranjero#NOUN,STAGING_TARGET_NOT_PUBLISHED,NOUN,NOUN,FOREIGN_PERSON,A1_CORE_NORMATIVE,LEVEL_REMAINS_ON_SOURCE_ASSERTION,,,extranjero,PUBLISHED_14D,LEX-A1-000245,SENSE-A1-000249,MASTER+LEXICAL_ENGINE_V0.4,Uso sustantivo/persona separado del adjetivo por POS.,,,,,,,,,,,,,,,,,,PUBLISHED_SPLIT_OR_SENSE_TARGET,extranjero#NOUN,ATOMIC,extranjero,A1-LEXICON-v1.37,LEX-A1-000245,SENSE-A1-000249,,,,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,
,japonés,NORMALIZATION_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,SPLIT_OR_SENSE_TARGET,14B-TGT-0827,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,LEXEME_SENSE_TARGET,japonés,,japonés#ADJ,STAGING_TARGET_NOT_PUBLISHED,ADJ,ADJECTIVE,JAPANESE_RELATED,A1_CORE_NORMATIVE,LEVEL_REMAINS_ON_SOURCE_ASSERTION,,,japonés,PUBLISHED_14D,LEX-A1-000309,SENSE-A1-000315,MASTER+LEXICAL_ENGINE_V0.4,POS distinto -> Lexeme distinto por contrato del motor léxico.,,,,,,,,,,,,,,,,,,PUBLISHED_SPLIT_OR_SENSE_TARGET,japonés#ADJ,ATOMIC,japonés,A1-LEXICON-v1.37,LEX-A1-000309,SENSE-A1-000315,,,,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,
,japonés,NORMALIZATION_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,SPLIT_OR_SENSE_TARGET,14B-TGT-0828,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,LEXEME_SENSE_TARGET,japonés,,japonés#NOUN,STAGING_TARGET_NOT_PUBLISHED,NOUN,NOUN,JAPANESE_PERSON,A1_CORE_NORMATIVE,LEVEL_REMAINS_ON_SOURCE_ASSERTION,,,japonés,PUBLISHED_14D,LEX-A1-000310,SENSE-A1-000316,MASTER+LEXICAL_ENGINE_V0.4,Uso sustantivo/persona separado del adjetivo por POS.,,,,,,,,,,,,,,,,,,PUBLISHED_SPLIT_OR_SENSE_TARGET,japonés#NOUN,ATOMIC,japonés,A1-LEXICON-v1.37,LEX-A1-000310,SENSE-A1-000316,,,,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,
,joven,NORMALIZATION_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,SPLIT_OR_SENSE_TARGET,14B-TGT-0829,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,LEXEME_SENSE_TARGET,joven,,joven#ADJ,STAGING_TARGET_NOT_PUBLISHED,ADJ,ADJECTIVE,YOUNG,A1_CORE_NORMATIVE,LEVEL_REMAINS_ON_SOURCE_ASSERTION,,,joven,PUBLISHED_14D,LEX-A1-000314,SENSE-A1-000320,MASTER+LEXICAL_ENGINE_V0.4,POS distinto -> Lexeme distinto por contrato del motor léxico.,,,,,,,,,,,,,,,,,,PUBLISHED_SPLIT_OR_SENSE_TARGET,joven#ADJ,ATOMIC,joven,A1-LEXICON-v1.37,LEX-A1-000314,SENSE-A1-000320,,,,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,
,joven,NORMALIZATION_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,SPLIT_OR_SENSE_TARGET,14B-TGT-0830,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,LEXEME_SENSE_TARGET,joven,,joven#NOUN,STAGING_TARGET_NOT_PUBLISHED,NOUN,NOUN,YOUNG_PERSON,A1_CORE_NORMATIVE,LEVEL_REMAINS_ON_SOURCE_ASSERTION,,,joven,PUBLISHED_14D,LEX-A1-000315,SENSE-A1-000321,MASTER+LEXICAL_ENGINE_V0.4,Uso sustantivo/persona separado del adjetivo por POS.,,,,,,,,,,,,,,,,,,PUBLISHED_SPLIT_OR_SENSE_TARGET,joven#NOUN,ATOMIC,joven,A1-LEXICON-v1.37,LEX-A1-000315,SENSE-A1-000321,,,,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,
,judío,NORMALIZATION_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,SPLIT_OR_SENSE_TARGET,14B-TGT-0831,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,LEXEME_SENSE_TARGET,judío,,judío#ADJ,STAGING_TARGET_NOT_PUBLISHED,ADJ,ADJECTIVE,JEWISH_RELATED,A1_CORE_NORMATIVE,LEVEL_REMAINS_ON_SOURCE_ASSERTION,,,judío,PUBLISHED_14D,LEX-A1-000316,SENSE-A1-000322,MASTER+LEXICAL_ENGINE_V0.4,POS distinto -> Lexeme distinto por contrato del motor léxico.,,,,,,,,,,,,,,,,,,PUBLISHED_SPLIT_OR_SENSE_TARGET,judío#ADJ,ATOMIC,judío,A1-LEXICON-v1.37,LEX-A1-000316,SENSE-A1-000322,,,,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,
,judío,NORMALIZATION_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,SPLIT_OR_SENSE_TARGET,14B-TGT-0832,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,LEXEME_SENSE_TARGET,judío,,judío#NOUN,STAGING_TARGET_NOT_PUBLISHED,NOUN,NOUN,JEWISH_PERSON,A1_CORE_NORMATIVE,LEVEL_REMAINS_ON_SOURCE_ASSERTION,,,judío,PUBLISHED_14D,LEX-A1-000317,SENSE-A1-000323,MASTER+LEXICAL_ENGINE_V0.4,Uso sustantivo/persona separado del adjetivo por POS.,,,,,,,,,,,,,,,,,,PUBLISHED_SPLIT_OR_SENSE_TARGET,judío#NOUN,ATOMIC,judío,A1-LEXICON-v1.37,LEX-A1-000317,SENSE-A1-000323,,,,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,
,marroquí,NORMALIZATION_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,SPLIT_OR_SENSE_TARGET,14B-TGT-0833,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,LEXEME_SENSE_TARGET,marroquí,,marroquí#ADJ,STAGING_TARGET_NOT_PUBLISHED,ADJ,ADJECTIVE,MOROCCAN_RELATED,A1_CORE_NORMATIVE,LEVEL_REMAINS_ON_SOURCE_ASSERTION,,,marroquí,PUBLISHED_14D,LEX-A1-000351,SENSE-A1-000357,MASTER+LEXICAL_ENGINE_V0.4,POS distinto -> Lexeme distinto por contrato del motor léxico.,,,,,,,,,,,,,,,,,,PUBLISHED_SPLIT_OR_SENSE_TARGET,marroquí#ADJ,ATOMIC,marroquí,A1-LEXICON-v1.37,LEX-A1-000351,SENSE-A1-000357,,,,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,
,marroquí,NORMALIZATION_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,SPLIT_OR_SENSE_TARGET,14B-TGT-0834,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,LEXEME_SENSE_TARGET,marroquí,,marroquí#NOUN,STAGING_TARGET_NOT_PUBLISHED,NOUN,NOUN,MOROCCAN_PERSON,A1_CORE_NORMATIVE,LEVEL_REMAINS_ON_SOURCE_ASSERTION,,,marroquí,PUBLISHED_14D,LEX-A1-000352,SENSE-A1-000358,MASTER+LEXICAL_ENGINE_V0.4,Uso sustantivo/persona separado del adjetivo por POS.,,,,,,,,,,,,,,,,,,PUBLISHED_SPLIT_OR_SENSE_TARGET,marroquí#NOUN,ATOMIC,marroquí,A1-LEXICON-v1.37,LEX-A1-000352,SENSE-A1-000358,,,,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,
,mexicano,NORMALIZATION_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,SPLIT_OR_SENSE_TARGET,14B-TGT-0835,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,LEXEME_SENSE_TARGET,mexicano,,mexicano#ADJ,STAGING_TARGET_NOT_PUBLISHED,ADJ,ADJECTIVE,MEXICAN_RELATED,A1_CORE_NORMATIVE,LEVEL_REMAINS_ON_SOURCE_ASSERTION,,,mexicano,PUBLISHED_14D,LEX-A1-000367,SENSE-A1-000373,MASTER+LEXICAL_ENGINE_V0.4,POS distinto -> Lexeme distinto por contrato del motor léxico.,,,,,,,,,,,,,,,,,,PUBLISHED_SPLIT_OR_SENSE_TARGET,mexicano#ADJ,ATOMIC,mexicano,A1-LEXICON-v1.37,LEX-A1-000367,SENSE-A1-000373,,,,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,
,mexicano,NORMALIZATION_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,SPLIT_OR_SENSE_TARGET,14B-TGT-0836,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,LEXEME_SENSE_TARGET,mexicano,,mexicano#NOUN,STAGING_TARGET_NOT_PUBLISHED,NOUN,NOUN,MEXICAN_PERSON,A1_CORE_NORMATIVE,LEVEL_REMAINS_ON_SOURCE_ASSERTION,,,mexicano,PUBLISHED_14D,LEX-A1-000368,SENSE-A1-000374,MASTER+LEXICAL_ENGINE_V0.4,Uso sustantivo/persona separado del adjetivo por POS.,,,,,,,,,,,,,,,,,,PUBLISHED_SPLIT_OR_SENSE_TARGET,mexicano#NOUN,ATOMIC,mexicano,A1-LEXICON-v1.37,LEX-A1-000368,SENSE-A1-000374,,,,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,
,musulmán,NORMALIZATION_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,SPLIT_OR_SENSE_TARGET,14B-TGT-0837,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,LEXEME_SENSE_TARGET,musulmán,,musulmán#ADJ,STAGING_TARGET_NOT_PUBLISHED,ADJ,ADJECTIVE,MUSLIM_RELATED,A1_CORE_NORMATIVE,LEVEL_REMAINS_ON_SOURCE_ASSERTION,,,musulmán,PUBLISHED_14D,LEX-A1-000382,SENSE-A1-000389,MASTER+LEXICAL_ENGINE_V0.4,POS distinto -> Lexeme distinto por contrato del motor léxico.,,,,,,,,,,,,,,,,,,PUBLISHED_SPLIT_OR_SENSE_TARGET,musulmán#ADJ,ATOMIC,musulmán,A1-LEXICON-v1.37,LEX-A1-000382,SENSE-A1-000389,,,,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,
,musulmán,NORMALIZATION_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,SPLIT_OR_SENSE_TARGET,14B-TGT-0838,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,LEXEME_SENSE_TARGET,musulmán,,musulmán#NOUN,STAGING_TARGET_NOT_PUBLISHED,NOUN,NOUN,MUSLIM_PERSON,A1_CORE_NORMATIVE,LEVEL_REMAINS_ON_SOURCE_ASSERTION,,,musulmán,PUBLISHED_14D,LEX-A1-000383,SENSE-A1-000390,MASTER+LEXICAL_ENGINE_V0.4,Uso sustantivo/persona separado del adjetivo por POS.,,,,,,,,,,,,,,,,,,PUBLISHED_SPLIT_OR_SENSE_TARGET,musulmán#NOUN,ATOMIC,musulmán,A1-LEXICON-v1.37,LEX-A1-000383,SENSE-A1-000390,,,,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,
,viejo,NORMALIZATION_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,SPLIT_OR_SENSE_TARGET,14B-TGT-0839,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,LEXEME_SENSE_TARGET,viejo,,viejo#ADJ,STAGING_TARGET_NOT_PUBLISHED,ADJ,ADJECTIVE,OLD,A1_CORE_NORMATIVE,LEVEL_REMAINS_ON_SOURCE_ASSERTION,,,viejo,PUBLISHED_14D,LEX-A1-000583,SENSE-A1-000592,MASTER+LEXICAL_ENGINE_V0.4,POS distinto -> Lexeme distinto por contrato del motor léxico.,,,,,,,,,,,,,,,,,,PUBLISHED_SPLIT_OR_SENSE_TARGET,viejo#ADJ,ATOMIC,viejo,A1-LEXICON-v1.37,LEX-A1-000583,SENSE-A1-000592,,,,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,
