record_id,domain,item,item_type,pos,source_id,source_section,source_level,record_type,a1_core_status,evidence_gate,baseline_action,false_intuitive_a1,context_restriction,notes,source_url,curriculum_version
7BVI-0066,Individuo: dimensión física,llevar ~ una gorra/un sombrero/un pañuelo,PATTERN_GROUP,NOUN_PATTERN,PCIC-09,1.2 Características físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0067,Individuo: dimensión física,lavarse,ATOMIC,VERB,PCIC-09,1.3 Acciones y posiciones que se realizan con el cuerpo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,Puede existir una afirmación A1 del mismo lema en otro dominio; no convertir esta fila en nivel global.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0068,Individuo: dimensión física,peinarse,ATOMIC,VERB,PCIC-09,1.3 Acciones y posiciones que se realizan con el cuerpo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,Puede existir una afirmación A1 del mismo lema en otro dominio; no convertir esta fila en nivel global.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0069,Individuo: dimensión física,afeitarse,ATOMIC,VERB,PCIC-09,1.3 Acciones y posiciones que se realizan con el cuerpo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,Puede existir una afirmación A1 del mismo lema en otro dominio; no convertir esta fila en nivel global.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0070,Individuo: dimensión física,andar,ATOMIC,VERB,PCIC-09,1.3 Acciones y posiciones que se realizan con el cuerpo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,Puede existir una afirmación A1 del mismo lema en otro dominio; no convertir esta fila en nivel global.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0071,Individuo: dimensión física,pasear,ATOMIC,VERB,PCIC-09,1.3 Acciones y posiciones que se realizan con el cuerpo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,Puede existir una afirmación A1 del mismo lema en otro dominio; no convertir esta fila en nivel global.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0072,Individuo: dimensión física,correr,ATOMIC,VERB,PCIC-09,1.3 Acciones y posiciones que se realizan con el cuerpo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,Puede existir una afirmación A1 del mismo lema en otro dominio; no convertir esta fila en nivel global.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0073,Individuo: dimensión física,subir,ATOMIC,VERB,PCIC-09,1.3 Acciones y posiciones que se realizan con el cuerpo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,Puede existir una afirmación A1 del mismo lema en otro dominio; no convertir esta fila en nivel global.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0074,Individuo: dimensión física,bajar,ATOMIC,VERB,PCIC-09,1.3 Acciones y posiciones que se realizan con el cuerpo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,Puede existir una afirmación A1 del mismo lema en otro dominio; no convertir esta fila en nivel global.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0075,Individuo: dimensión física,sentarse,ATOMIC,VERB,PCIC-09,1.3 Acciones y posiciones que se realizan con el cuerpo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,Puede existir una afirmación A1 del mismo lema en otro dominio; no convertir esta fila en nivel global.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0076,Individuo: dimensión física,ver,ATOMIC,VERB,PCIC-09,1.3 Acciones y posiciones que se realizan con el cuerpo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,Puede existir una afirmación A1 del mismo lema en otro dominio; no convertir esta fila en nivel global.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0077,Individuo: dimensión física,oír,ATOMIC,VERB,PCIC-09,1.3 Acciones y posiciones que se realizan con el cuerpo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,Puede existir una afirmación A1 del mismo lema en otro dominio; no convertir esta fila en nivel global.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0078,Individuo: dimensión física,coger,ATOMIC,VERB,PCIC-09,1.3 Acciones y posiciones que se realizan con el cuerpo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,Puede existir una afirmación A1 del mismo lema en otro dominio; no convertir esta fila en nivel global.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0079,Individuo: dimensión física,hacer ~ ejercicio/gimnasia/deporte,PATTERN_GROUP,VERB_PATTERN,PCIC-09,1.3 Acciones y posiciones que se realizan con el cuerpo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,Estos patrones sí tienen afirmaciones A1 independientes en Ocio; conservar conflicto por SOURCE_ASSERTION.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0080,Individuo: dimensión física,sexo,ATOMIC,NOUN,PCIC-09,1.4 Ciclo de la vida y reproducción,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0081,Individuo: dimensión física,nacer,ATOMIC,VERB,PCIC-09,1.4 Ciclo de la vida y reproducción,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0082,Individuo: dimensión física,crecer,ATOMIC,VERB,PCIC-09,1.4 Ciclo de la vida y reproducción,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0083,Individuo: dimensión física,morir,ATOMIC,VERB,PCIC-09,1.4 Ciclo de la vida y reproducción,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0084,Individuo: dimensión física,tener un hijo,MWU,VERB_PHRASE,PCIC-09,1.4 Ciclo de la vida y reproducción,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0085,Individuo: dimensión perceptiva y anímica,carácter,ATOMIC,NOUN,PCIC-09,2.1 Carácter y personalidad,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0086,Individuo: dimensión perceptiva y anímica,optimista,ATOMIC,ADJ,PCIC-09,2.1 Carácter y personalidad,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0087,Individuo: dimensión perceptiva y anímica,abierto,ATOMIC,ADJ,PCIC-09,2.1 Carácter y personalidad,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0088,Individuo: dimensión perceptiva y anímica,reservado,ATOMIC,ADJ,PCIC-09,2.1 Carácter y personalidad,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0089,Individuo: dimensión perceptiva y anímica,tranquilo,ATOMIC,ADJ,PCIC-09,2.1 Carácter y personalidad,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0090,Individuo: dimensión perceptiva y anímica,nervioso,ATOMIC,ADJ,PCIC-09,2.1 Carácter y personalidad,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0091,Individuo: dimensión perceptiva y anímica,generoso,ATOMIC,ADJ,PCIC-09,2.1 Carácter y personalidad,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0092,Individuo: dimensión perceptiva y anímica,egoísta,ATOMIC,ADJ,PCIC-09,2.1 Carácter y personalidad,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0093,Individuo: dimensión perceptiva y anímica,amable,ATOMIC,ADJ,PCIC-09,2.1 Carácter y personalidad,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0094,Individuo: dimensión perceptiva y anímica,agradable,ATOMIC,ADJ,PCIC-09,2.1 Carácter y personalidad,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0095,Individuo: dimensión perceptiva y anímica,tolerante,ATOMIC,ADJ,PCIC-09,2.1 Carácter y personalidad,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0096,Individuo: dimensión perceptiva y anímica,triste,ATOMIC,ADJ,PCIC-09,2.2 Sentimientos y estados de ánimo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0097,Individuo: dimensión perceptiva y anímica,contento,ATOMIC,ADJ,PCIC-09,2.2 Sentimientos y estados de ánimo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0098,Individuo: dimensión perceptiva y anímica,enfadado,ATOMIC,ADJ,PCIC-09,2.2 Sentimientos y estados de ánimo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0099,Individuo: dimensión perceptiva y anímica,nervioso,ATOMIC,ADJ,PCIC-09,2.2 Sentimientos y estados de ánimo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0100,Individuo: dimensión perceptiva y anímica,preocupado,ATOMIC,ADJ,PCIC-09,2.2 Sentimientos y estados de ánimo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0101,Individuo: dimensión perceptiva y anímica,gustar,ATOMIC,VERB,PCIC-09,2.2 Sentimientos y estados de ánimo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,gustar posee evidencia A1 independiente en Funciones/Gramática; esta afirmación nocional específica sigue siendo A2.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0102,Individuo: dimensión perceptiva y anímica,encantar,ATOMIC,VERB,PCIC-09,2.2 Sentimientos y estados de ánimo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,gustar posee evidencia A1 independiente en Funciones/Gramática; esta afirmación nocional específica sigue siendo A2.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0103,Individuo: dimensión perceptiva y anímica,odiar,ATOMIC,VERB,PCIC-09,2.2 Sentimientos y estados de ánimo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,gustar posee evidencia A1 independiente en Funciones/Gramática; esta afirmación nocional específica sigue siendo A2.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0104,Individuo: dimensión perceptiva y anímica,tener miedo,MWU,VERB_PHRASE,PCIC-09,2.2 Sentimientos y estados de ánimo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0105,Individuo: dimensión perceptiva y anímica,calor,ATOMIC,NOUN,PCIC-09,2.3 Sensaciones y percepciones físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,calor/frío poseen afirmaciones A1 independientes en clima; no globalizar esta etiqueta A2.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0106,Individuo: dimensión perceptiva y anímica,frío,ATOMIC,ADJ_NOUN,PCIC-09,2.3 Sensaciones y percepciones físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,calor/frío poseen afirmaciones A1 independientes en clima; no globalizar esta etiqueta A2.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0107,Individuo: dimensión perceptiva y anímica,sueño,ATOMIC,NOUN,PCIC-09,2.3 Sensaciones y percepciones físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,calor/frío poseen afirmaciones A1 independientes en clima; no globalizar esta etiqueta A2.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0108,Individuo: dimensión perceptiva y anímica,sed,ATOMIC,NOUN,PCIC-09,2.3 Sensaciones y percepciones físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,calor/frío poseen afirmaciones A1 independientes en clima; no globalizar esta etiqueta A2.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0109,Individuo: dimensión perceptiva y anímica,hambre,ATOMIC,NOUN,PCIC-09,2.3 Sensaciones y percepciones físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,calor/frío poseen afirmaciones A1 independientes en clima; no globalizar esta etiqueta A2.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0110,Individuo: dimensión perceptiva y anímica,dolor,ATOMIC,NOUN,PCIC-09,2.3 Sensaciones y percepciones físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,calor/frío poseen afirmaciones A1 independientes en clima; no globalizar esta etiqueta A2.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0111,Individuo: dimensión perceptiva y anímica,cansado,ATOMIC,ADJ,PCIC-09,2.3 Sensaciones y percepciones físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,calor/frío poseen afirmaciones A1 independientes en clima; no globalizar esta etiqueta A2.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0112,Individuo: dimensión perceptiva y anímica,doler,ATOMIC,VERB,PCIC-09,2.3 Sensaciones y percepciones físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,ver/escuchar poseen afirmaciones A1 independientes en otros dominios.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0113,Individuo: dimensión perceptiva y anímica,ver,ATOMIC,VERB,PCIC-09,2.3 Sensaciones y percepciones físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,ver/escuchar poseen afirmaciones A1 independientes en otros dominios.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0114,Individuo: dimensión perceptiva y anímica,mirar,ATOMIC,VERB,PCIC-09,2.3 Sensaciones y percepciones físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,ver/escuchar poseen afirmaciones A1 independientes en otros dominios.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0115,Individuo: dimensión perceptiva y anímica,oír,ATOMIC,VERB,PCIC-09,2.3 Sensaciones y percepciones físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,ver/escuchar poseen afirmaciones A1 independientes en otros dominios.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0116,Individuo: dimensión perceptiva y anímica,escuchar,ATOMIC,VERB,PCIC-09,2.3 Sensaciones y percepciones físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,ver/escuchar poseen afirmaciones A1 independientes en otros dominios.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0117,Individuo: dimensión perceptiva y anímica,tener ~ calor/frío/sueño/sed/hambre/dolor,PATTERN_GROUP,PREDICATIVE_PATTERN,PCIC-09,2.3 Sensaciones y percepciones físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0118,Individuo: dimensión perceptiva y anímica,estar cansado,PATTERN_GROUP,PREDICATIVE_PATTERN,PCIC-09,2.3 Sensaciones y percepciones físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0119,Individuo: dimensión perceptiva y anímica,doler ~ la cabeza/el cuello,PATTERN_GROUP,PREDICATIVE_PATTERN,PCIC-09,2.3 Sensaciones y percepciones físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0120,Individuo: dimensión perceptiva y anímica,egoísta,ATOMIC,ADJ,PCIC-09,2.6 Valores personales,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0121,Individuo: dimensión perceptiva y anímica,tolerante,ATOMIC,ADJ,PCIC-09,2.6 Valores personales,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0122,Individuo: dimensión física,cara,ASSERTION,SOURCE_ASSERTION,PCIC-09,cross-domain,A1,CROSS_DOMAIN_ASSERTION,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP_IF_OTHER_A1_ASSERTION,NO,A1_COMPONENT_IN_HEALTH_CHUNK,A2 en 1.1 como parte corporal; aparece dentro del chunk A1 lavarse la cara en Salud/Higiene.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0123,Individuo: dimensión física,mano,ASSERTION,SOURCE_ASSERTION,PCIC-09,cross-domain,A1,CROSS_DOMAIN_ASSERTION,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP_IF_OTHER_A1_ASSERTION,NO,A1_COMPONENT_IN_HEALTH_CHUNK,A2 en 1.1 como parte corporal; aparece dentro del chunk A1 lavarse las manos en Salud/Higiene.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0124,Individuo: dimensión física,lavarse,ASSERTION,SOURCE_ASSERTION,PCIC-09,cross-domain,A1,CROSS_DOMAIN_ASSERTION,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP_IF_OTHER_A1_ASSERTION,NO,A1_CHUNK_RESTRICTED_HEALTH,A2 en 1.3 como acción corporal general; A1 en construcciones específicas de higiene.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
